hour,activity
244,74.1412834476009
245,71.77405914125649
246,72.61015662209957
247,66.97524340352203
248,48.32855717104505
249,7.74357480094686
250,3.300008823253844
251,0
252,5.063788758881244
253,8.121912691214071
254,6.708353410328458
255,1.9764685385059275
256,4.585387746522967
257,0
258,6.50520796568404
259,1.7096659744500151
260,3.568520329859399
261,7.341935944436377
262,72.91874057109015
263,75.25328439334376
264,73.29716800864767
265,74.94155799799167
266,63.24591129574771
267,54.28046549307773
268,61.19741989168489
269,60.059903889819836
270,77.43178911834005
271,55.37002007625365
272,83.23116601201711
273,61.01933389275278
274,58.48831686075041
275,3.1719088556543165
276,7.393043481153508
277,4.457648041094127
278,10.918560024794756
279,0
280,3.2620305690306557
281,3.77090110070523
282,2.813411092286003
283,5.442268175749963
284,5.348334155897881
285,4.67543237511523
286,4.689888499022129
287,7.6468631713646245
288,5.20939045199303
289,67.24060610132757
290,65.55951180344411
291,74.67639125059387
292,80.91507331637492
293,60.12444974034265
294,89.05760163521288
295,60.05150442295684
296,92.686047025185
297,81.32955483698473
298,90.01451271540469
299,101.10560367096443
300,3.5606854687153375
301,0
302,5.29691809250831
303,2.483946607220634
304,0
305,3.5403381691243023
306,0.3345986817482167
307,2.0968534400167966
308,3.5908269574131118
309,2.692444625913751
310,5.681794090586985
311,4.851150328534995
312,0
313,2.1455680389111675
314,76.59781333461284
315,82.76257448272312
316,68.03829329412318
317,81.00078338572253
318,63.99973784449323
319,60.73425043803509
320,83.98225053350163
321,78.87815571823577
322,48.468451585141594
323,90.93021773335794
324,73.90613756569151
325,8.521515596610442
326,6.411672796232975
327,2.972836077841642
328,1.305078769965954
329,0
330,8.957113338040035
331,7.413368094477237
332,1.6025902887748287
333,2.4366237914602875
334,5.582268539757402
335,0.7263387236434347
336,0
337,1.3210347331058432
338,56.286953159160475
339,78.84382227234964
340,81.05545622219022
341,78.05225374684088
342,46.244530860922595
343,90.9736712361456
344,82.37104847873464
345,82.42472831053198
346,76.75495323412703
347,66.80481492116773
348,69.01058548643745
349,3.020182692467866
350,6.912366004572258
351,4.300207940406953
352,0
353,2.740404705180197
354,3.7155782325115014
355,5.711092247676041
356,1.1406811170955158
357,2.530090414369966
358,8.748248307306387
359,5.922546963451367
360,8.3228100562453
361,9.005129812994918
362,77.99488837310815
363,68.0230938627004
364,96.28726328624325
365,66.1252684172632
366,87.56299416591077
367,77.19347767663655
368,77.8825131403647
369,93.93093160587976
370,80.0690318040779
371,65.00601772180364
372,69.34335438558402
373,3.547036423803483
374,5.194953426065865
375,2.175866960047661
376,4.034426191978757
377,7.636112424948113
378,4.371304047671428
379,3.657748809037056
380,4.041809092919932
381,5.509870053721707
382,13.119548737639771
383,8.204690734694307
384,5.962353201925919
385,10.369542881716061
386,73.4656782245525
387,56.00867323593068
388,66.45474684542087
389,66.97262620997606
390,78.02709989554883
391,65.84049622353353
392,79.79402273165566
393,84.91803113318552
394,81.29427064025421
395,68.01970884130127
396,88.18258856230665
397,7.053667840818404
398,0
399,0
400,6.144853921875901
401,2.0122787047409965
402,0.7687052352271704
403,7.272191770813047
404,7.833594741998826
405,1.6671342231674053
406,9.125444433682418
407,4.33228549924786
408,2.0861479819709663
409,9.240510847885115
410,85.25001999441913
411,67.60726295463161
412,81.21361928711899
413,52.10339059593261
414,67.83179649187042
415,91.1716481390966
416,64.63328592798608
417,58.1987806795583
418,58.262726697282616
419,72.71547473364444
420,68.90513081808656
421,0
422,3.6362190052106285
423,0
424,0
425,0
426,3.4640786149876996
427,3.7269348780047977
428,0.26405059740239256
429,5.18881690278595
430,10.837790220989248
431,4.540151328566637
432,0
433,2.0539362657226095
434,78.90104430452293
435,85.17986077017564
436,71.81156985365035
437,83.40062889131
438,73.854403706515
439,92.83043860674367
440,71.99066358707168
441,62.04571031851077
442,76.40950920289818
443,80.81122149508028
444,78.82951497124093
445,1.0013843282556132
446,5.100371488720455
447,5.049616031921296
448,13.776872386790853
449,2.9299247504190253
450,0.9265388000421111
451,5.367451194190699
452,8.987200567277773
453,0
454,7.34622792954554
455,0.8454319982923417
456,0
457,2.9956296508183122
458,68.21403377896067
459,58.85811112542505
460,83.02645065237864
461,61.01255219626643
462,84.52854974661847
463,81.74846014572351
464,77.62212774345758
465,68.84450364156025
466,76.77957913962307
467,72.56866515430275
468,82.85092381567296
469,3.6591928710975417
470,4.050525149513998
471,6.561047135698806
472,7.130280862956454
473,10.523053820164481
474,3.9196814918369696
475,3.7107600136791996
476,1.741133667215811
477,4.198797411634505
478,2.9935721910561806
479,5.756244844873466
480,4.856059019781116
481,3.018737267270865
482,80.06930639269095
483,63.937934990021375
484,61.040621825357036
485,86.05756805147631
486,99.24843862920505
487,93.62239945726698
488,79.03477513912767
489,86.17696155151519
490,71.58453328896113
491,86.91284614542447
492,78.16113791943405
493,4.934730235278806
494,0
495,0
496,7.263039225899142
497,6.295257645011961
498,2.514197732831892
499,0
500,4.72209861889226
501,0
502,1.8679525718810268
503,0.5950774680615427
504,5.93141750298759
505,4.4635832993185405
506,80.47632732647048
507,67.75407494225027
508,96.69103710399774
509,67.38391666996002
510,52.29989957121364
511,79.95192434450325
512,66.8739929093351
513,68.7313037653813
514,66.3925352407604
515,91.06664605810566
516,74.56828376765954
517,2.919025294404584
518,4.53419730028166
519,9.79366809629732
520,0.36880037378510666
521,2.523759691001122
522,0.16097120648950058
523,5.570160944178465
524,8.452436304236825
525,3.874605802966966
526,4.944061245750527
527,4.343290288691736
528,6.131119371162775
529,4.743294465394566
530,88.7252842820022
531,95.31417672589826
532,90.99733802008902
533,59.80031546887042
534,67.87718731994877
535,88.32263292908169
536,53.33240898188906
537,62.79211397983427
538,73.76444948854306
539,79.11122442285287
540,66.11481625502428
541,4.5957424639454745
542,1.7812627887232977
543,5.218774950596293
544,6.366456955074192
545,6.419616845899198
546,2.7607988985598295
547,1.9769144127948577
548,0
549,2.7138320572250167
550,2.5098950729670078
551,0.32563678501699433
552,6.960420429374883
553,3.829509574877862
554,64.88824818354982
555,56.09143546306425
556,84.6504537238072
557,61.24523481675785
558,74.91996349414228
559,65.90033535822317
560,82.7126573610672
561,76.2907469498489
562,70.37114286786218
563,82.61624665264384
564,57.05896876373369
565,5.814845860284336
566,10.934946343153285
567,1.4233223056729196
568,3.9845288010166193
569,0.6032202645935834
570,0
571,2.1679876650688756
572,5.586869188724748
573,1.6657359653520838
574,4.7531572195849865
575,8.580809675349768
576,0
577,2.8495510067514696
578,68.92785820989917
579,78.43781496815888
580,95.66551567676419
581,72.9359939994255
582,77.83993408261884
583,76.72007616277554
584,78.73318740969657
585,64.75220402388365
586,58.15027141093546
587,59.74192128555336
588,72.02364577547786
589,9.84508543476781
590,0.9013240132066347
591,7.298714677246213
592,4.267842963582411
593,4.161987683400446
594,0
595,3.3430951280553423
596,3.1587166463490317
597,3.317665417587305
598,4.178216427143072
599,0
