x1,x2,x3,x4,x5
-0.4594196588560182,-0.4271967506839722,1.1893776877391466,0.695333569447072,0.11025828460204026
-1.1535504890490798,-0.4768545125913817,0.3924723601738841,1.9669736031378735,-1.4233072403551499
0.2600623261924762,0.3926744582860653,-0.615443379155434,1.5851582867262168,-0.27791439795429435
-0.41598321109472997,-0.9523029002124525,1.053665827313613,0.614412820269996,-0.5567895266326378
-0.39143163957062693,-0.5201066141003285,0.7975721854175749,-1.0527680673284199,-0.21781277769174617
-0.41908801586468464,0.3666611668294333,0.40555687909253535,-0.775702892338651,-0.5311580517413296
-0.20301107917555605,-0.709504211230288,0.19580192058105594,1.708491182920325,-0.29182089272532574
-1.2950902326795175,-1.0061817578765984,0.8937351115932819,0.12248391486352149,-1.6606386548046732
-0.4582513466937432,-0.6361764805139432,0.46610109252575527,2.2591739873384986,-0.017282267861949363
0.64853518204117,0.03318813753251526,-1.6611465815030078,0.5292389319428858,0.5721269765267176
1.8225738418268738,1.491918908311836,-1.3097616032058077,1.02767419359263,3.445418198165365
-1.716936558167611,-1.1755619961998611,0.35054426472905786,-1.5747219702985247,-2.712119135846207
0.815320653328299,1.1851193624881309,0.9358046264867301,-0.8362459247440608,1.2824028437655035
1.59944877666914,1.7146147621836663,0.02653432382351173,-0.21777137919614106,1.7810680890400534
0.20875499570405862,-0.3042588826811472,0.9652639257974265,-0.13639037284753427,-0.2077311613098373
-0.19746309517076785,-0.22608539074953113,0.18767384453468738,-1.4936129999055694,0.11666798114178922
0.29239699458981566,0.7708632374911755,-1.1550122169871164,0.14014112624076347,-0.07698977260013305
1.4061527109526437,1.4121440139307595,-1.3915908889025186,0.5237447633762813,2.24126224476407
-1.4197419788747803,-1.1213955517743963,0.4871757854126275,-0.38839461659730445,-1.678544359230621
-1.1337539425182863,-0.45055012308331555,0.404857192182446,-1.4168548760424358,-1.182803545871986
0.822629047262919,0.32093415567683586,-0.9901694923889393,2.434905352313332,0.7068613081013652
1.4479898080025366,1.5611687074597098,-1.4192213735057138,1.4104428386601948,2.3924885756300127
1.6828209863724892,2.0957473572300946,-0.5996042297393179,-0.5268204005360922,2.8768509538050564
1.0858508929741606,1.2658900983769956,-1.9575239102829456,-0.022744877850389474,0.8846369598416477
0.44145092557791327,-0.033289666437968324,-0.12525944929200256,0.35664482684153564,-0.3585003245076421
2.082865781270261,1.1444043869790845,-0.9484773483282167,-0.44307905053069835,4.837324125352113
-1.4782802163162765,-1.3751594048506395,1.5010029227596071,-0.548574913020082,-2.133829308993289
-1.0823559563093286,-0.9860904178551615,-0.4645097015489489,1.276911831774846,-1.0410827734167827
-1.2074220059026188,-1.3954876616206202,0.4557281717762152,-1.7661100544250847,-1.7715581633031958
0.7919034098991629,0.2796212133802848,-0.15845380238061307,-2.257610902874388,0.6484933978927042
1.1625477209213924,0.9174731954861529,-1.3021475839615932,1.4239922653057149,1.1645086560038103
-1.8522423416032205,-1.4881609931550743,1.4357182359484135,-1.4668619228627928,-3.69663981326862
0.39543172510551267,0.8822959124540586,0.0011688235459796636,0.7311819020144437,0.4152885581888893
-0.7611204632936888,-0.78750072481924,-1.9264948122934071,0.978172911711163,-0.555301171365525
-0.4541435079687814,-0.5339056899286607,0.0006554131129699603,0.863501650268005,-0.20311018131266856
-1.675159897807368,-1.8103497658106782,0.4980415948193233,-1.0384571392428807,-2.5679089643277475
0.14171801643910373,-0.30905943031815486,-0.00086464427851074,-0.6359690495694988,0.23849531470539564
0.9794681056699078,0.7220229005842449,0.5140386623493877,1.3081086507271529,0.8424063099929797
