hour,activity
601,49.16949996576753
602,64.22554399496008
603,71.05571726374133
604,68.70526722702964
605,77.30792693760768
606,59.91898123241882
607,29.009926904696723
608,71.56953083105486
609,51.2672301394306
610,54.051607395044634
611,56.487371603312674
612,81.70787945018952
613,3.5211117596143002
614,0
615,4.832021719762775
616,0
617,0.3187693895965489
618,3.9275289930347794
619,4.158080645165242
620,0
621,73.47535284718569
622,76.60252837766956
623,51.042835344223775
624,74.22464590854959
625,52.64963081584113
626,65.79888005936401
627,62.60046713328171
628,85.02089031902725
629,41.21713683587769
630,64.98161463748633
631,70.48305492281149
632,53.856628795952346
633,61.591989181391604
634,47.096678247536424
635,47.04329927975498
636,38.806836304261665
637,7.119641159935782
638,1.3204320125705051
639,11.505556324548186
640,0
641,6.842147433034734
642,2.705075478243499
643,0
644,5.358380541878134
645,0
646,72.67831162068528
647,39.83310467516317
648,70.74568759372933
649,48.248828983480735
650,43.52354914433206
651,48.38341719305562
652,73.71707754642705
653,49.06109900151518
654,47.54933682476707
655,65.52394319287393
656,45.50658786031323
657,75.38352988094269
658,35.641902404020485
659,50.49724393806004
660,54.33179526819192
661,39.71229910462742
662,4.3617723678282845
663,0.46400198900106293
664,5.944457052148202
665,3.0448665852034362
666,0
667,0.1879967043061357
668,2.7876315179515294
669,1.748234866038186
670,59.26933834321158
671,72.62261818408037
672,84.87556023940515
673,49.32658871834633
674,67.12526110331598
675,69.96459476795879
676,36.811339870471585
677,59.420347015331714
678,60.25549566301575
679,67.00166806505217
680,42.869440176307165
681,65.94726488287094
682,66.38855204593018
683,51.117405692204
684,64.51663515107735
685,47.72015461647625
686,3.1394672430711354
687,0
688,4.227382311591482
689,1.9766565832888223
690,0
691,4.965972974808412
692,0.5952905327882414
693,2.784524915342584
694,0
695,47.118040389110654
696,65.20100775529966
697,56.27104571152444
698,50.06099088346616
699,56.73934898590731
700,56.11812249516227
701,50.78310397706102
702,59.470837242539034
703,57.727324428673114
704,45.49583879530047
705,62.20371428410458
706,55.85455374460423
707,62.21316436292839
708,71.62933495745688
709,46.04095584554463
710,68.90739162537625
711,4.2781154767447225
712,8.277795024688352
713,0.572376925834658
714,0.84097717396841
715,4.014655329059138
716,6.1642009218375655
717,5.090518254256021
718,6.416533479692736
719,51.13847405160266
720,42.41132640050442
721,68.93847146750765
722,76.2886292827536
723,69.14259305719312
724,67.96381945045002
725,57.28983816071167
726,45.30918257181936
727,69.89103035008671
728,39.47908137454833
729,56.99392433126219
730,45.55666469162035
731,82.32132216480701
732,70.77385808546538
733,55.80686397264681
734,66.49830776294523
735,11.934013167127583
736,0
737,0
738,0
739,0.6036573907804725
740,8.050469657817263
741,0
742,0.8735075995572581
743,3.8343336247238504
744,56.621677846881084
745,49.62507849183962
746,44.25830198945326
747,36.425212977975896
748,70.67538719492025
749,84.35888633173963
750,71.13424726727078
751,30.20704127825113
752,55.12597722566277
753,42.95652789304714
754,73.55584903286832
755,53.635979666208634
756,50.678121748488714
757,51.716342932585256
758,54.729666960302765
759,90.69684453491865
760,0.06487754997532846
761,3.425959969675211
762,2.83731696624625
763,6.044525393145719
764,1.3257558007218497
765,0
766,5.5155989052521575
767,5.7250478232211215
768,69.02271646469673
769,55.925066239961815
770,75.81574333674746
771,67.3753286426952
772,47.270827410454594
773,46.334483441464556
774,62.91872791817962
775,58.434668299220064
776,78.24218826308245
777,49.06067383902262
778,43.900027390198126
779,19.951282267414477
780,48.660849343663685
781,68.42037183019004
782,85.87196376149211
783,82.67017994644625
784,7.142994610803871
785,0.11064561098264392
786,0
787,7.4456997612213325
788,1.2711267919629958
789,10.363037204021431
790,0
791,0
792,0
793,52.39172332062145
794,57.53554951586815
795,44.4580123870083
796,65.05228148612105
797,62.558505111321914
798,31.398848712288423
799,69.9572726517423
800,75.4427332457053
801,47.143386642636216
802,62.81664691835382
803,56.38861652913011
804,63.38440304092232
805,44.09213020898115
806,36.08715246646259
807,56.49612895284747
808,49.39507577146742
809,4.790671183640679
810,0
811,3.243970916165464
812,1.710372087026221
813,7.816927428104857
814,2.518466970905133
815,4.639910958875855
816,0.6285635840370278
817,72.88131999386498
818,42.93041417671042
819,47.95122931243269
820,50.5933020384507
821,68.16266714631193
822,30.560006859675113
823,32.339531787182935
824,44.39518244081586
825,57.60580363222713
826,28.854991753629275
827,60.843263328677814
828,45.9124475106719
829,74.34891964983011
830,62.846871154353536
831,44.52335979977002
832,66.57021101503734
833,8.431881692679468
834,0
835,2.997347966981823
836,2.07681800747022
837,0.39340849130014943
838,3.6720873539809866
839,9.478564937368343
840,3.798970310997756
841,4.265199912566635
842,79.21922409223612
843,49.83012056222566
844,70.07285022736126
845,36.49965805689525
846,18.909362505008303
847,49.7553173897183
848,28.844047467429526
849,60.19343093874807
850,63.5567910217623
851,59.234931335235196
852,57.54862893117316
853,42.54942551601741
854,45.27810023126014
855,53.11648344638135
856,82.96820792096409
857,54.99738623813258
858,0
859,0
860,0
861,4.879054751222715
862,1.7549553275492376
863,3.0114888362081973
864,3.052356534181635
865,1.0353080799151704
866,54.24039495042629
867,35.414733297612344
868,54.35200384555216
869,61.75643479467817
870,39.41067921530194
871,65.54379996195881
872,72.27439099993876
873,55.97780354460476
874,44.884516123843916
875,71.53437104348916
876,55.121933359007
877,69.19744683263477
878,64.8108555898533
879,25.693327458619756
880,54.25281775192631
881,79.1307703789458
882,1.2137299933635721
883,9.504683917882693
884,2.40707890489511
885,1.8296627222250608
886,3.921793765347275
887,1.9600629233300586
888,3.5526056142341282
889,0.11698103316563069
890,1.048210983134826
891,75.17248017389927
892,70.23962413683294
893,75.451400531054
894,32.06947310655107
895,70.85890343570148
896,43.67365838984739
897,44.873314424407646
898,60.623657958015826
899,27.335728399824763
900,50.64708224214157
901,68.52503892886806
902,39.57799589935965
903,71.07544835839136
904,68.4895589315185
905,88.08148885446771
906,33.91109432653361
907,5.978584806999488
908,4.930281658669571
909,3.1684356614216536
910,0.8290496102246054
911,0
912,3.9612248347453414
913,4.9085454409274565
914,1.4346429523743895
915,63.76290647063668
916,51.59872493741678
917,72.01992054626962
918,63.49566673870491
919,51.5267822651004
920,51.31604045201953
921,60.04177458392012
922,66.65361340046927
923,65.08378924768785
924,32.655760179071365
925,55.86872846695814
926,68.6249421686677
927,81.58830760866715
928,49.47913372777223
929,66.54129058832044
930,37.71729343611706
931,5.884096428771324
932,5.210979136046329
933,0
934,2.9607048344852354
935,0
936,7.051351751304748
937,6.969058456334769
938,4.58797399292159
939,2.2794824682138017
940,48.75963034979891
941,58.98187459699817
942,62.50814314443108
943,75.40626441018057
944,47.34864486735268
945,66.61407403739832
946,63.63670576422532
947,52.95693548279888
948,60.86958519882893
949,67.01607602978832
950,51.03532478396376
951,47.67950900817569
952,59.07313439523371
953,61.17908436859462
954,57.85670113647857
955,53.16082598804606
956,3.632629458580708
957,3.4905729548468556
958,3.1283313819501934
959,2.1034372407649102
960,5.565718742920895
961,7.6011449354691845
962,5.065543648512778
963,0
964,55.725119027926354
965,83.99718131317033
966,50.323072316851686
967,56.329515773712835
968,47.08156101638188
969,73.73579395133476
970,51.65950016844018
971,71.62179490121484
972,94.12513681131345
973,66.58409218256875
974,58.286531050642196
975,67.298830168671
976,35.264594702611724
977,57.15196536605753
978,71.65623838095449
979,60.454928633288326
980,2.0505148374903195
981,4.4441232336856915
982,1.8949503008450512
983,6.321256012622474
984,2.951561509097104
985,9.431864141419615
986,5.804270901453619
987,0
988,3.12456715242662
989,50.60709555422942
990,67.24139259212231
991,91.43597537315894
992,69.06144753019741
993,37.67112386020224
994,62.708721928971855
995,53.29625446760229
996,54.968883427423734
997,47.53882487092034
998,69.6566838674906
999,18.574181905141657
1000,57.66252638390506
1001,29.368590975213692
1002,50.22630133108218
1003,41.825059887793046
1004,52.422503925458734
1005,2.0352114406347246
1006,0
1007,1.3693895511940402
1008,0.16402058734644331
1009,6.176075724179552
1010,5.857261961755553
1011,0
1012,0
1013,63.91054336952323
1014,75.80036647610284
1015,74.27489561840379
1016,46.71811912560355
1017,72.46054943525374
1018,51.51959260649758
1019,62.06399818045211
1020,82.40578139834035
1021,48.212136595985086
1022,31.517656152986863
1023,67.2311543192858
1024,52.63191077283486
1025,34.96397040057186
1026,39.65309828024899
1027,63.885413575156505
1028,47.47410518131551
1029,6.528815832403174
1030,0
1031,0
1032,5.648188266027308
1033,5.252310329952298
1034,2.560651426889817
1035,0
1036,3.7096780418335857
1037,0
1038,48.58119405883784
1039,50.550912846148925
1040,40.95768435959458
1041,68.49899571101483
1042,67.7238980644964
1043,55.83573199553134
1044,66.55396741877948
1045,85.99180178244112
1046,61.2546455639014
1047,51.779559564495905
1048,54.79345784949705
1049,60.22099626192206
1050,42.455172855220226
1051,85.82268660885362
1052,55.2449159067183
1053,54.146615886412114
1054,5.657551062121451
1055,0
1056,3.290685401245422
1057,0
1058,0
1059,2.415997410789757
1060,4.298253056660068
1061,0
1062,62.07920235864225
1063,69.39769354389915
1064,36.700385179726254
1065,38.5668160667629
1066,65.82362896961986
1067,48.83431762658289
1068,54.81839993327857
1069,68.66956059528668
1070,66.92812618754397
1071,62.2297865726681
1072,84.50226943126475
1073,49.819247025187394
1074,69.7960641599266
1075,60.562258978862666
1076,78.38216893064626
1077,32.22327819622009
1078,1.097994573838038
1079,3.377247324518849
1080,0
1081,0
1082,5.895499181059531
1083,3.025469656899981
1084,10.850388077938197
1085,8.490005963038794
1086,1.1662128447774904
1087,61.956493960324906
1088,64.37311147814364
1089,79.97712051232757
1090,72.1940241653008
1091,86.07879846072932
1092,36.321138692717575
1093,49.225918575921
1094,49.22729027187056
1095,49.83126685484084
1096,51.481188024162925
1097,81.13433905685295
1098,63.05154387893172
1099,72.50313768861373
1100,57.749530465346474
1101,60.23286532492608
1102,33.3199579452544
1103,8.827607050044975
1104,4.927739948544248
1105,2.765615798849097
1106,0
1107,6.951084917277523
1108,5.441911386755004
1109,7.093959616151699
1110,8.466586168373361
1111,49.79813584469049
1112,46.603691322501625
1113,46.06825450961617
1114,91.26137820977921
1115,57.20743671702789
1116,74.69152189874019
1117,51.1772312122917
1118,55.572638024445254
1119,66.44727662651971
1120,69.14350778639121
1121,48.399798402209186
1122,56.66978398975278
1123,60.523483474595
1124,42.70525276842335
1125,26.303654813822153
1126,76.1304248318852
1127,6.09676345774076
1128,0
1129,9.194205292831946
1130,0
1131,0
1132,0
1133,6.732185374727866
1134,7.517803058569614
1135,0
1136,31.16057885900803
1137,70.89437081757964
1138,61.288172435367905
1139,47.557699008876796
1140,29.79371220110506
1141,70.75151947117047
1142,28.0094352132592
1143,66.35808828715241
1144,37.17368212315971
1145,55.0657025739401
1146,52.19441243218726
1147,57.53345507849381
1148,81.54463924989352
1149,64.68692273259221
1150,88.78922816483362
1151,29.92852459171903
